product,image_name,source_reference,sha256,dataset_label,image_latitude,image_longitude,image_timestamp,cyclone_id,cyclone_name,ibtracs_timestamp,ibtracs_latitude,ibtracs_longitude,ibtracs_wind_knots,ibtracs_pressure_hpa,match_distance_deg,match_method,match_confidence,notes
raw,85.jpg,85.jpeg,5f01d4346e8189b49fede9fdfcc032eb1a6e6ef90a973f338dca81dfea3e20e1,85.0,15.8,86.3,2014-10-10 21:15:00,2014279N11096,HUDHUD,2014-10-10 18:00:00,15.6,86.3,75.0,978.0,0.2,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,86(1).jpg,86(1).jpeg,1a3ff5bcfbd423509cca97f7a6b97b4d24e6e8edad91b64e9be75ba17d69017e,86.0,9.05,71.51,2017-12-02 03:30:00,2017333N06082,OCKHI,2017-12-02 00:00:00,9.45,71.5,80.0,978.0,0.4001,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,86(2).jpg,86(2).jpeg,d99162f873e6fedaf65cd9fe541fd701ace2d2be1f9c934e2331a5605a261166,86.0,18.9,71.4,2021-05-17 03:00:00,2021133N10071,TAUKTAE,2021-05-17 03:00:00,18.7925,71.6,100.0,950.0,0.2176,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,86.jpg,86.jpeg,2201fa854996651a32b94f42e8bef89108fe32d67595f05e67ffd9c24d8afdd7,86.0,13.6,56.4,2015-11-01 02:14:00,2015301N11065,CHAPALA,2015-11-01 00:00:00,13.65,56.4,105.0,950.0,0.05,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,87.jpg,87.jpeg,8d706ee81ba9e90fd88c76bb138322bf480a9924abff40eb45c0fa8b4ef94ddb,87.0,20.91,91.09,,2015207N22091,KOMEN,2015-07-29 00:00:00,20.95,91.1,30.0,990.0,0.0411,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,94.jpg,94.jpeg,3849eecfb37eddde4541a5174ab4ea6b856687299c3e9a4a6c4eba95a6d64aff,94.0,21.12,68.38,2019-06-14 03:30:00,2019160N11073,VAYU,2019-06-14 03:00:00,20.9825,68.4175,75.0,973.0,0.1419,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,98.jpg,98.jpeg,a4c0a3e13b70af38784ae8dfbe41cbcc62ce90adcefbfaca0bf17a1a3a8d3db6,98.0,12.59,85.47,2019-04-30 03:30:00,2019116N02090,FANI,2019-04-30 06:00:00,12.7,85.75,80.0,970.0,0.2946,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
raw,99.jpg,99.jpeg,6c1306620bce24f31f213aa1457ec93ee2a79e29d176fccc7f3aa06ae35eb8e5,99.0,18.58,64.19,2019-11-04 07:30:00,2019301N05081,MAHA,2019-11-04 09:00:00,18.6999,64.2499,95.0,962.0,0.1327,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,101.jpg,101.jpeg,8551d01791836a917f6c32329695ac62d945823c40b2d07dd59dcd86cd14c290,101.0,17.95,85.9,2013-10-12 04:00:00,2013281N12098,PHAILIN,2013-10-12 06:00:00,18.05,85.75,115.0,940.0,0.1742,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,102.jpg,102.jpeg,333cce161a51e8dca79182b36b041e1c3b7cfe98fc588753976d6309ed6dde64,102.0,17.9,86.2,2013-10-12 02:00:00,2013281N12098,PHAILIN,2013-10-12 03:00:00,17.7462,86.0499,115.0,940.0,0.2099,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,106.jpg,106.jpeg,07821bc89c610df2b3187261172ee9213595f52d35dcb88ab1dd2e117123c6e7,106.0,13.48,55.74,2018-05-24 03:30:00,2018136N11054,MEKUNU:SAGAR,2018-05-24 03:00:00,13.3212,55.5287,75.0,972.0,0.2597,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,111.jpg,111.jpeg,b10ee14f89a186522d422881c26c9ccdc633aa05c35fe69df52f0a6497b10bed,111.0,13.09,84.95,2013-11-27 03:30:00,2013324N07103,LEHAR,2013-11-27 09:00:00,13.9536,85.5211,65.0,984.0,1.0272,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,112.jpg,112.jpeg,79d38dc044c671949894cdf13ac53aaf5b4e65c23c527447e4c35027eeb72fab,112.0,14.03,83.66,2019-05-01 03:30:00,2019116N02090,FANI,2019-05-01 03:00:00,14.0675,83.985,95.0,957.0,0.3175,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,115.jpg,115.jpeg,35082965a9ff195ac984be774af3e535a241febdc98df836668cce7f3faa13eb,115.0,17.3,84.8,2014-10-11 22:14:00,2014279N11096,HUDHUD,2014-10-11 21:00:00,16.8,84.3899,100.0,952.0,0.6351,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,118.jpg,118.jpeg,df1629366b828aab31028d03b45e65733742f4ea55fd9e9cbd8cdfc88bb23d95,118.0,16.27,85.81,,2020285N15087,NOT_NAMED,2020-10-11 12:00:00,15.5,85.4,25.0,998.0,0.8648,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,119.jpg,119.jpeg,bfc0ed97c4b5b3f8275faef180cd4bcb1d72108ebdf386eb59bd8684fc37e8d9,119.0,20.29,86.79,,2020296N19087,NOT_NAMED,2020-10-22 15:00:00,19.9274,87.4279,,,0.6996,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,128.jpg,128.jpeg,f76c2729cbbb0c64199f5628de7530efdf0ac0b7e20ef6bb1a401fb949e4898e,128.0,15.06,54.16,2018-05-25 03:00:00,2018136N11054,MEKUNU:SAGAR,2018-05-25 00:00:00,15.2,54.6,85.0,968.0,0.4474,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,25.jpg,25.jpeg,02ec1842b21c93390493ca3679d1d824bc32d36017ada654c5aa8e4ff5ba4ec5,25.0,10.65,80.51,2013-12-12 04:00:00,2013339N09084,MADI,2013-12-12 09:00:00,10.8773,80.8413,25.0,1000.0,0.3971,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,27.jpg,27.jpeg,acea341326e3f5a1103b9c300223f16af31f7da9558b1b912f6a638e3e7cca9c,27.0,13.76,64.49,2015-11-05 07:44:00,2015309N14067,MEGH,2015-11-05 09:00:00,14.0129,64.3169,,,0.3037,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,28.jpg,28.jpeg,87dff5923e3c0bf3b93f7e4db60d6a1b372a77522f44ff2f0d68b0cce2ff87e3,28.0,10.31,52.1,2020-11-22 08:30:00,2020326N11063,GATI,2020-11-22 09:00:00,10.3924,51.9851,65.0,982.0,0.1399,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,30(1).jpg,30(1).jpeg,34e37deeceeeae9afde173fc393eaea50de3dac66c544b1a7c3087aae628f0f1,30.0,9.0,80.1,2020-12-03 02:30:00,2020335N06090,BUREVI,2020-12-03 03:00:00,9.14245,80.36,40.0,998.0,0.2937,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,30.jpg,30.jpeg,d58ef179e9160d6b4911203fa2cc6d85e16e432a6694c1a2d533f7f5a2e02119,30.0,12.96,84.83,2018-11-14 03:00:00,2018314N12093,GAJA,2018-11-14 06:00:00,12.8,84.95,45.0,996.0,0.1982,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,31.jpg,31.jpeg,5882ef92efcc4c9828e9e97e21bb74bd274b3e0ba7f30f22239509636f7f13ce,31.0,15.25,83.73,2013-12-11 03:30:00,2013339N09084,MADI,2013-12-11 00:00:00,14.4,84.1,40.0,996.0,0.9219,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,32(1).jpg,32(1).jpeg,409717c968183d74a2e48294901f925eb496c3885ea7cf6a486443bbff86dbaa,32.0,22.7,68.15,2021-09-30 09:30:00,2021267N18094,GULAB:SHAHEEN-GU,2021-09-30 06:00:00,22.6286,68.2571,25.0,998.0,0.1219,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,32.jpg,32.jpeg,60be9b9358fae62dcc88bc6b48f3e3a7a62f205e7741a2ec51700db5e0fb48cf,32.0,13.04,61.74,2015-11-06 03:45:00,2015309N14067,MEGH,2015-11-06 09:00:00,13.15,61.55,45.0,994.0,0.2153,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,33(1).jpg,33(1).jpeg,c27160112bd1d3538605d4d3e59a45fc478499f3419158628579c6074919da3d,33.0,8.1,53.1,2019-12-06 03:30:00,2019335N05058,PAWAN,2019-12-06 03:00:00,8.14246,53.1113,35.0,999.0,0.0439,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,33(2).jpg,33(2).jpeg,04556b6705fb603124868e50cc85bf87568ccf3ed54f92ecdc40bed9e9bc6a9e,33.0,7.8,86.2,2020-12-01 03:30:00,2020335N06090,BUREVI,2020-12-01 00:00:00,7.4,86.1,30.0,1000.0,0.4121,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,33.jpg,33.jpeg,1652e7b7c6605a233ff0e75d6468b6dc8e0e6656ea60416e2cf60f02ce495c9b,33.0,15.57,84.28,2013-12-11 09:00:00,2013339N09084,MADI,2013-12-11 03:00:00,14.1037,83.8288,30.0,998.0,1.5294,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,34(1).jpg,34(!).jpeg,6775fccf96418b243af9f244cb09dcba2e8f25d8da2015a26c791afc022cfcd1,34.0,17.94,88.07,2018-09-20 07:00:00,2018263N17089,DAYE,2018-09-20 06:00:00,17.55,87.0,30.0,995.0,1.0901,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,explicit cross-product filename/visual match; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,34.jpg,34.jpeg,95feec6e72e87c4b073ed4fa9724ef4c29ec4262ea4226f9912cc21fd3e91471,34.0,16.33,81.33,2013-11-28 03:30:00,2013324N07103,LEHAR,2013-11-28 09:00:00,15.4532,81.3717,25.0,1002.0,0.8777,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,35(1).jpg,35(1).jpeg,9994a099d453a047c820282ddf914e0dbb1e27415fae4b1f62fbf0c39dee5e6b,35.0,13.16,59.5,2015-11-07 02:45:00,2015309N14067,MEGH,2015-11-07 03:00:00,12.7674,59.6362,45.0,994.0,0.4144,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,35(2).jpg,35(2).jpeg,03cfc7d775b6f3d58d9158855abc73ac90909784659f91a0345192cac9afc339,35.0,10.99,82.07,2018-11-15 08:30:00,2018314N12093,GAJA,2018-11-15 06:00:00,11.25,82.15,55.0,990.0,0.2716,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,35(3).jpg,35(3).jpeg,c002444890b94f1cacb7ffee4551703374b7a30484639b4c371ce1bb6c26c6b7,35.0,22.7,69.55,2021-09-30 04:00:00,2021267N18094,GULAB:SHAHEEN-GU,2021-09-30 00:00:00,22.62,69.26,25.0,998.0,0.2792,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,35.jpg,35.jpeg,3e2ae2516944192c6a85f912484bddd3daa009c9b47a370388fcf220f6fafcc0,35.0,13.99,64.77,,2015309N14067,MEGH,2015-11-05 06:00:00,14.0429,64.8,30.0,1002.0,0.0604,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,36(1).jpg,36(1).jpeg,a6bdd5692c505ea7cd473791bd7dad61b7dbbab6753ae52dc5259b79659f3836,36.0,10.58,80.41,2016-12-01 01:00:00,2016335N07088,NADA,2016-12-01 06:00:00,10.5,81.25,30.0,1003.0,0.8296,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,36(2).jpg,36(2).jpeg,d0c4112b0f65da2888a567587acf048429685b755bb601d02e2200ba15af7ecb,36.0,6.97,56.51,2019-12-03 04:00:00,2019335N05058,PAWAN,2019-12-03 06:00:00,6.9,56.85,30.0,1000.0,0.3447,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,36(3).jpg,36(3).jpeg,ea35e4602d95d999cf376cbc772b8e4bafcb827eaf688ce56e5dc61d9af5348b,36.0,9.64,56.21,2019-12-05 03:00:00,2019335N05058,PAWAN,2019-12-05 06:00:00,9.4,56.05,35.0,999.0,0.2872,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,36.jpg,36.jpeg,4ffcb9036c0c818f37753c64c71ce6c27c6972b73d4f27c81fe86535d7ee19ca,36.0,14.68,47.64,2015-11-03 02:45:00,2015301N11065,CHAPALA,2015-11-03 06:00:00,14.05,47.85,45.0,996.0,0.6619,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,37.jpg,37.jpeg,e8f9a0ff22ac3faaeaf5b1b13c49c82b25ea34989d9561f87c80130840ef47a7,37.0,12.87,85.25,2014-11-07 03:44:00,2014309N13088,NOT_NAMED,2014-11-07 09:00:00,14.2078,87.492,,,2.5626,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,38.jpg,38.jpeg,d5f664690a665f2927c606f7f2e993178418412f478be6fd7cca1024a812fd32,38.0,14.33,89.54,,2018314N12093,GAJA,2018-11-11 00:00:00,13.35,89.2,35.0,999.0,1.0339,embedded coordinates + year/nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,39.jpg,39.jpeg,6ded8060fae2dce49b96cc8b3915a13da493f055e462899c9c1af2fe5f71484e,39.0,14.93,89.54,2019-11-07 03:00:00,2019302N11118,BULBUL:MATMO,2019-11-07 03:00:00,14.7537,89.1175,35.0,998.0,0.4447,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,40(1).jpg,40(1).jpeg,e1998bb4cbd217183e87840d9fb1a68ee26011ddedac26339f7a205a3344b78b,40.0,16.7,88.32,2016-10-26 00:00:00,2016295N13089,KYANT,2016-10-26 03:00:00,16.3389,88.4539,40.0,996.0,0.3832,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,40(2).jpg,40(2).jpeg,0c55a6c76d4c65fcebc7963d7322f6f6d687a0c68791f46395cab1c8776ea055,40.0,19.55,65.55,2019-09-23 05:30:00,2019264N19071,HIKAA:HIKKA,2019-09-23 03:00:00,20.2924,65.5038,40.0,996.0,0.7437,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,40(3).jpg,40(3).jpeg,0be086070dcfefec36276101f565dfdcbd11db6606abb5d2370ca78d80529200,40.0,15.3,90.0,2021-05-23 03:30:00,2021143N15090,YAAS,2021-05-23 03:00:00,15.44,89.8525,,,0.1996,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,40.jpg,40.jpeg,d197c530f11a93f025689aa88a5e307d26cd9ed76e8ed7f279947a69912ae16d,40.0,12.17,84.25,2013-05-13 03:30:00,2013130N04093,MAHASEN:VIYARU,2013-05-13 09:00:00,12.0388,85.9462,40.0,994.0,1.6633,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,41.jpg,41.jpeg,7afb505062a8e54bcc921deff1e1567d2819020769bb15cee16346ab15525990,41.0,12.49,84.93,2013-05-13 02:30:00,2013130N04093,MAHASEN:VIYARU,2013-05-13 06:00:00,11.95,86.35,40.0,994.0,1.4878,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,42(3).jpg,42(3).jpeg,8e66750e2f4022690f4aed09eb0411cdff9c5956eb2b3289d24bd3c0ff59bbee,42.0,16.5,84.7,2021-12-04 06:00:00,2021335N08096,JAWAD,2021-12-04 06:00:00,16.35,84.85,35.0,1001.0,0.2078,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,42.jpg,42.jpeg,7adb2b2adfcd37646c75898e17893353c06a78d19562c29e8e80a2751877c470,42.0,7.25,77.51,,2017333N06082,OCKHI,2017-11-30 03:00:00,7.50758,77.3713,35.0,999.0,0.292,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,43(2).jpg,43(2).jpeg,c130fa15793e074ce6fd3fdd6a790cc5abbd9a339a7c1083acbee5d4f5ba073b,43.0,24.23,58.95,,2021267N18094,GULAB:SHAHEEN-GU,2021-10-03 03:00:00,24.1461,59.0788,60.0,984.0,0.1443,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,43.jpg,43.jpeg,165b948785ac4f83204642a120e23f6478cf0ef1e9c50ccda080f23696f84c68,43.0,12.57,85.24,,2013130N04093,MAHASEN:VIYARU,2013-05-13 18:00:00,12.8,85.45,40.0,994.0,0.3081,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,44(1).jpg,44(1).jpeg,4b8d1c160bcf6d51ba87b9b8c6f66962ca6975c10899be37d5c0f31d64f7ac94,44.0,18.47,65.73,,2014159N12068,NANAUK,2014-06-12 00:00:00,17.9,65.25,45.0,986.0,0.7295,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,44(2).jpg,44(2).jpeg,1ed2daa780358584bab191181910855345d923b13c26141ea5e2cd530a0edb7f,44.0,13.41,86.68,2018-11-13 02:30:00,2018314N12093,GAJA,2018-11-13 06:00:00,13.65,86.55,40.0,998.0,0.2713,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,44(3).jpg,44(3).jpeg,890ede0ae764d3f87e6ccde2e5f3f4cbe874078c3da56459cc1ca8baeb97d729,44.0,9.51,82.1,2020-11-24 05:30:00,2020327N08086,NIVAR,2020-11-24 09:00:00,9.86,82.85,45.0,992.0,0.8183,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,44.jpg,44.jpeg,3039e0386a70b3e101560f840d0e5af52d983ff41500e18e871a0b2e643b97ea,44.0,12.7,90.94,2016-12-09 02:00:00,2016341N08092,VARDAH,2016-12-09 06:00:00,11.95,90.45,45.0,996.0,0.8894,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,45(1).jpg,45(1).jpeg,9d18b78190e18e4acde1ec4cc8281bc923be3d9a758e8c2ec3bdd7d82f50d8e0,45.0,8.3,84.07,2016-11-30 04:00:00,2016335N07088,NADA,2016-11-30 06:00:00,9.05,84.85,35.0,1002.0,1.0762,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,45(2).jpg,45(2).jpeg,90509cc1164e91d99fe590e83def143bd366002e2dda7f8486c84edad16ae273,45.0,14.79,80.92,2016-05-19 03:45:00,2016138N10081,ROANU,2016-05-19 00:00:00,15.1,81.6,35.0,990.0,0.7269,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,45(3).jpg,45(3).jpeg,e9e5948c55a9b107326fc4a4e060207d5046cb0978338eedb6c4c1b7eb0cf2f2,45.0,20.16,59.89,2019-09-24 04:00:00,2019264N19071,HIKAA:HIKKA,2019-09-24 06:00:00,20.0,59.55,75.0,978.0,0.357,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,45(4).jpg,45(4).jpeg,f7cc72f330de697f2e5202f353fef53aefe5e0051c25e82f0f714336a795c935,45.0,15.21,71.28,2020-06-02 04:00:00,2020153N13072,NISARGA,2020-06-02 03:00:00,15.325,71.25,30.0,1000.0,0.1186,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,45.jpg,45.jpeg,0e6080526725c632d3cc6ef6c87589b9d4aff37fc9b2c7bd308fa0a51523b7a4,45.0,14.37,84.69,,2013339N09084,MADI,2013-12-09 06:00:00,14.3,84.7,65.0,986.0,0.0707,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,46(1).jpg,46(1).jpeg,6b4be1d6d93c2e8b30d76960ac9a0f9a0b69e599a399bc451e5d144c0e9e9dad,46.0,12.22,86.9,2018-11-12 04:00:00,2018314N12093,GAJA,2018-11-12 06:00:00,12.6,87.25,40.0,998.0,0.5113,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,46(3).jpg,46(3).jpeg,196de4a2dad585130b2238e0ade27d59551307daaa67e9ff0872adfd5ccbb732,46.0,15.95,85.75,2021-12-03 09:00:00,2021335N08096,JAWAD,2021-12-03 15:00:00,15.21,85.0425,40.0,1000.0,1.0052,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,46.jpg,46.jpeg,43cd999791d2450ee93b46ab6191cfb8ecebf58c7484072d1fdfb4c4ac907138,46.0,17.51,64.27,2014-06-12 08:45:00,2014159N12068,NANAUK,2014-06-12 06:00:00,18.15,64.65,45.0,986.0,0.7355,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,47(1).jpg,47(1).jpeg,5aae53416842464c4371aa356d825a886a4e4653f79eb6c212a1fe62431045c8,47.0,16.7,90.6,2016-10-25 07:00:00,2016295N13089,KYANT,2016-10-25 12:00:00,16.75,90.55,35.0,998.0,0.0692,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,47(2).jpg,47(2).jpeg,9ddef5e8e09be39630490f3b4a0905d3b78a9b675fd104971ab7b9a0e7e3258b,47.0,11.89,61.89,2018-10-08 06:00:00,2018279N11069,LUBAN,2018-10-08 06:00:00,12.15,61.85,40.0,997.0,0.2629,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,47(3).jpg,47(3).jpeg,bfc1b84ca26bcfca6829a96bf290007029d1ec9afaf44d8e29a2219d1f409854,47.0,7.64,57.71,2019-12-04 04:00:00,2019335N05058,PAWAN,2019-12-04 06:00:00,7.5,57.1,30.0,1000.0,0.6206,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,47(4).jpg,47(4).jpeg,312624fbc40eb3f8bd7aa61a5ada6efe6e661d72899cb422d95451453fccb03f,47.0,8.4,82.7,2020-12-02 02:30:00,2020335N06090,BUREVI,2020-12-02 03:00:00,8.58247,82.9,40.0,998.0,0.2691,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
